DIRECTORIO,SECUENCIA_PH,SECUENCIA_P,SECUENCIA_ENCUESTA,TIPO,P3077,P3078,P3079,P3080,P3081,P3082,P3083,P3084,P2990,P3085,P3099,CLASE_TE,COD_DEPTO,AREA,F_EXP
7013061,1,1,2,1,2,1,2000000,2,,2,,2,2,6,999,2,17,"",48.883533392282
7013061,1,1,3,1,2,1,1600000,2,,2,,2,2,5,999,2,17,"",48.883533392282
7013063,1,1,1,2,,1,,2,,,,2,2,18,50,2,17,"",48.883533392282
7013063,1,1,2,2,,1,,2,,,,2,2,12,48,2,17,"",48.883533392282
7013073,1,1,1,1,2,2,900000,2,,2,,2,2,12,28,1,17,"",81.0207232591742
7013092,1,3,1,3,,1,,2,,,,2,2,5,29,1,23,"",71.6222387269682
7013136,1,1,1,1,1,1,1000000,2,,2,,2,2,12,22,1,23,"",76.0324697830417
7013201,1,1,1,2,,2,,2,,,,2,2,48,36,1,08,08,43.9260871582687
7013242,1,3,1,1,2,2,300000,2,,2,,2,2,24,22,1,08,08,41.5984447786344
7013289,1,1,1,1,2,1,600000,2,,2,,2,2,12,30,1,08,08,156.705593492061
7013301,1,1,1,1,2,1,1200000,2,,2,,2,2,96,29,1,08,08,54.810913111911
7013322,1,1,1,1,1,1,800000,2,,2,,2,2,3,21,1,11,11,217.244435010622
7013324,1,1,1,1,1,1,100000,2,,2,,2,2,13,21,1,11,11,226.389777579723
7013326,1,1,1,3,,1,,2,,,,2,2,13,21,1,11,11,248.282574447151
7013346,1,1,1,3,,2,,2,,,,2,2,36,32,1,11,11,236.612344423927
7013366,1,1,1,1,2,1,1500000,2,,2,,2,2,24,38,1,11,11,272.299491524467
7013366,1,1,2,1,2,1,1500000,2,,2,,2,2,15,25,1,11,11,272.299491524467
7013366,1,1,3,1,2,1,1500000,2,,2,,2,2,12,20,1,11,11,272.299491524467
7013366,1,1,4,1,2,1,1500000,2,,2,,2,2,21,41,1,11,11,272.299491524467
7013366,1,1,5,1,2,1,1500000,2,,2,,2,2,3,32,1,11,11,272.299491524467
7013366,1,1,6,1,2,1,1500000,2,,2,,2,2,9,27,1,11,11,272.299491524467
7013380,1,1,1,2,,1,,2,,,,2,2,144,70,1,11,11,299.984924610441
7013380,1,2,1,1,2,2,900000,2,,2,,2,2,2,30,1,11,11,299.984924610441
7013380,1,2,2,1,2,2,900000,2,,2,,2,2,2,35,1,11,11,299.984924610441
7013380,1,2,3,1,2,2,2000000,2,,2,,2,2,2,45,1,11,11,299.984924610441
7013380,1,2,4,1,2,1,900000,2,,2,,2,2,2,31,1,11,11,299.984924610441
7013380,1,2,5,1,2,1,900000,2,,2,,2,2,2,35,1,11,11,299.984924610441
7013380,1,2,6,1,2,1,2000000,2,,2,,2,2,2,49,1,11,11,299.984924610441
7013380,1,2,7,1,2,1,900000,2,,2,,2,2,2,42,1,11,11,299.984924610441
7013380,1,2,8,1,2,1,4000000,2,,2,,2,2,2,50,1,11,11,299.984924610441
7013388,1,2,1,3,,1,,2,,,,2,2,13,59,1,11,11,248.76253026032
7013427,1,1,1,2,,1,,1,290000,,,2,2,132,67,1,11,11,255.17083661122
7013435,1,3,1,1,2,2,1000000,1,280190,1,2800000,1,1,12,28,1,11,11,359.982005342961
7013435,1,3,1,3,,1,,2,,,,2,2,185,61,1,11,11,359.982005342961
7013435,1,3,2,1,2,2,1000000,1,280190,1,2800000,1,1,12,35,1,11,11,359.982005342961
7013462,1,2,1,1,2,2,1178125,2,,2,,2,2,4,45,1,11,11,337.137715832326
7013462,1,2,2,1,2,2,1178125,2,,2,,2,2,4,30,1,11,11,337.137715832326
7013463,1,1,1,2,,2,,2,,,,2,2,29,51,1,11,11,287.529029156384
7013486,1,1,1,1,1,1,1000000,1,290000,2,,1,1,48,39,1,11,11,322.84238194786
7013486,1,1,2,1,1,2,1000000,1,290000,2,,1,1,36,47,1,11,11,322.84238194786
7013486,1,1,3,1,1,1,1000000,1,290000,2,,1,1,18,23,1,11,11,322.84238194786
7013486,1,1,4,1,1,1,1000000,1,290000,2,,1,1,13,25,1,11,11,322.84238194786
7013488,1,1,1,1,2,2,900000,2,,2,,2,2,12,32,1,11,11,330.368785403873
7013488,1,1,2,1,2,2,900000,2,,2,,2,2,8,22,1,11,11,330.368785403873
7013495,1,2,1,3,,2,,2,,,,2,2,36,25,1,13,13,30.8925773914769
7013534,1,1,1,3,,2,,2,,,,2,2,24,28,1,13,13,30.0723412358253
7013537,1,1,1,3,,2,,2,,,,2,2,48,47,1,13,13,30.0938597470695
7013540,1,1,1,3,,2,,2,,,,2,2,36,27,1,13,13,32.5951767527984
7013554,1,1,1,2,,1,,2,,,,2,2,48,27,1,13,13,45.0516753625704
7013563,1,1,1,1,1,2,1141048,1,275536,1,677392,1,2,24,27,1,13,13,30.8925773914769
7013563,1,1,2,1,1,2,788888,2,,2,,2,2,12,20,1,13,13,30.8925773914769
7013563,1,1,3,1,1,2,788888,2,,2,,2,2,6,43,1,13,13,30.8925773914769
7013574,1,1,1,3,,1,,2,,,,2,2,12,25,1,13,13,36.6383551112363
7013582,1,1,1,3,,2,,2,,,,2,2,180,66,1,13,13,33.452682624114
7013612,1,3,1,2,,2,,2,,,,2,2,36,76,1,13,13,29.4383607092204
7013622,1,1,1,2,,2,,2,,,,2,2,60,45,1,13,13,40.7056883707275
7013623,1,1,1,2,,2,,2,,,,2,2,24,99,1,13,13,48.7762599356193
7013686,1,1,1,1,2,1,1000000,2,,2,,2,2,9,33,1,15,15,12.7661305689616
7013699,1,2,1,2,,1,,2,,,,2,2,72,27,1,15,15,5.78036211416287
7013781,1,1,1,1,1,1,2000000,2,,2,,2,2,90,30,1,17,17,19.4133208102788
7013781,1,1,2,1,1,1,1400000,2,,2,,2,2,120,60,1,17,17,19.4133208102788
7013781,1,1,3,1,1,1,1400000,2,,2,,2,2,108,45,1,17,17,19.4133208102788
7013783,1,1,1,1,1,2,1000000,1,285000,2,,1,1,36,45,1,17,17,19.8516755807716
7013783,1,1,2,1,1,2,1000000,1,285000,2,,1,1,32,38,1,17,17,19.8516755807716
7013808,1,2,1,1,2,1,1000000,2,,2,,2,2,2,25,1,17,17,24.0082598788736
7013859,1,2,1,2,,1,,2,,,,2,2,36,39,1,17,17,20.8963169441473
7013900,1,2,1,1,1,1,1350000,1,312000,1,677392,1,1,40,46,1,17,17,17.2651372904385
7013900,1,2,1,3,,1,,2,,,,2,2,36,64,1,17,17,17.2651372904385
7013900,1,2,2,1,2,1,1400000,2,,2,,2,2,4,35,1,17,17,17.2651372904385
7013940,1,2,1,1,2,2,1000000,1,285000,2,,1,1,12,28,1,17,17,5.81094438362344
7013970,1,1,1,1,1,1,1000000,1,120000,1,45000,1,1,4,45,1,17,17,24.0082598788736
7013970,1,1,2,1,1,1,1000000,1,120000,1,45000,1,1,36,50,1,17,17,24.0082598788736
7014065,1,1,1,3,,2,,2,,,,2,2,72,32,1,18,18,3.87540784090039
7014122,1,1,1,1,2,1,600000,2,,2,,2,2,36,22,1,19,19,11.0962849474139
7014122,1,1,2,1,2,1,800000,2,,2,,2,2,120,46,1,19,19,11.0962849474139
7014132,1,1,1,3,,2,,2,,,,2,2,36,49,1,19,19,19.4763798931479
7014132,1,1,2,3,,2,,2,,,,2,2,36,29,1,19,19,19.4763798931479
7014141,1,1,1,3,,2,,2,,,,2,2,12,65,1,19,19,11.7238877843533
7014238,1,1,1,1,2,1,400000,2,,2,,2,2,3,40,1,19,19,11.8499237658632
7014238,1,1,2,1,2,2,400000,2,,2,,2,2,6,35,1,19,19,11.8499237658632
7014286,1,1,1,1,2,1,450000,2,,2,,2,2,120,45,1,20,20,29.6780372353658
7014286,1,1,2,1,2,1,450000,2,,2,,2,2,120,45,1,20,20,29.6780372353658
7014293,1,1,1,1,2,2,700000,2,,2,,2,2,2,27,1,20,20,14.0808857771772
7014293,1,1,1,2,,1,,2,,,,2,2,120,40,1,20,20,14.0808857771772
7014316,1,1,1,2,,2,,2,,,,2,2,144,70,1,20,20,26.0082059189721
7014316,1,1,2,2,,2,,2,,,,2,2,144,45,1,20,20,26.0082059189721
7014316,1,1,3,2,,2,,2,,,,2,2,144,24,1,20,20,26.0082059189721
7014333,1,1,1,1,1,1,600000,2,,2,,1,2,48,45,1,20,20,24.646253859253
7014333,1,1,2,1,1,1,600000,2,,2,,1,2,48,36,1,20,20,24.646253859253
7014333,1,1,3,1,1,1,600000,2,,2,,1,2,48,30,1,20,20,24.646253859253
7014333,1,1,4,1,1,1,600000,2,,2,,1,2,48,22,1,20,20,24.646253859253
7014335,1,1,1,3,,2,,2,,,,2,2,60,38,1,20,20,15.9945783151957
7014399,1,1,1,3,,2,,2,,,,2,2,18,30,1,20,20,19.3516253957317
7014405,1,1,1,3,,2,,2,,,,2,2,72,26,1,20,20,17.8255195544682
7014412,1,1,1,1,2,1,500000,2,,2,,2,2,24,47,1,20,20,16.3554109665344
7014412,1,1,2,1,2,1,400000,2,,2,,2,2,12,35,1,20,20,16.3554109665344
7014419,1,1,1,2,,1,,2,,,,2,2,26,39,1,23,23,8.0789619004788
7014431,1,2,1,3,,2,,2,,,,2,2,18,40,1,23,23,11.3533814620561
7014439,1,1,1,3,,2,,2,,,,2,2,120,75,1,23,23,10.8941892906268
7014452,1,1,1,2,,1,,2,,,,2,2,60,39,1,23,23,6.58055859493116
7014454,1,1,1,3,,2,,2,,,,2,2,24,51,1,23,23,15.8869689256127
7014473,1,1,1,1,1,1,400000,2,,2,,2,2,4,25,1,23,23,20.9968290371227
7014506,1,1,1,2,,2,,2,,,,2,2,24,33,1,25,"",151.571346646875
7014525,1,2,1,3,,2,,2,,,,2,2,288,58,1,25,"",66.4138311703762
7014600,1,1,1,3,,2,,2,,,,2,2,5,14,1,27,27,2.44206851953646
7014641,1,1,1,3,,1,,2,,,,2,2,45,22,1,27,27,2.99316509225533
7014651,1,1,1,1,2,1,250000,2,,2,,2,2,4,99,1,27,27,3.89763406720822
7014651,1,1,2,1,2,1,250000,2,,2,,2,2,4,32,1,27,27,3.89763406720822
7014655,1,3,1,2,,1,,2,,,,2,2,8,31,1,27,27,4.37950260362127
7014655,1,3,1,3,,1,,2,,,,2,2,16,27,1,27,27,4.37950260362127
7014655,1,3,2,2,,1,,2,,,,2,2,99,99,1,27,27,4.37950260362127
7014688,1,1,1,1,2,2,0,2,,2,,2,2,99,99,1,27,27,4.65406958739434
7014688,1,1,2,1,2,2,0,2,,2,,2,2,99,59,1,27,27,4.65406958739434
7014824,1,1,1,1,2,1,875000,2,,2,,2,2,2,25,1,41,41,16.1869317516375
7014827,1,1,4,1,1,2,1000000,1,290000,2,,2,2,12,45,1,41,41,10.2123211112504
7014827,1,1,5,1,1,2,1000000,1,290000,2,,2,2,12,28,1,41,41,10.2123211112504
7014827,1,1,6,1,1,1,1000000,1,290000,2,,2,2,12,35,1,41,41,10.2123211112504
7014827,1,1,1,1,1,2,1800000,1,290000,2,,2,2,24,35,1,41,41,10.2123211112504
7014827,1,1,2,1,1,2,1000000,1,290000,2,,2,2,12,40,1,41,41,10.2123211112504
7014827,1,1,3,1,1,2,1000000,1,290000,2,,2,2,12,42,1,41,41,10.2123211112504
7014829,1,1,1,1,2,1,1000000,1,290000,2,,2,2,24,33,1,41,41,15.1022772971988
7014832,1,1,1,1,1,1,1000000,1,290000,2,,1,2,60,30,1,41,41,13.9935148282679
7014832,1,1,1,2,,1,,1,300000,,,1,2,120,40,1,41,41,13.9935148282679
7014832,1,1,2,1,1,1,1000000,1,290000,2,,1,2,48,25,1,41,41,13.9935148282679
7014832,1,1,2,2,,2,,1,300000,,,1,2,120,52,1,41,41,13.9935148282679
7014832,1,1,3,1,1,1,1000000,1,290000,2,,1,2,48,20,1,41,41,13.9935148282679
7014832,1,1,4,1,1,1,1000000,1,290000,2,,1,2,24,24,1,41,41,13.9935148282679
7014833,1,2,1,1,2,2,1000000,1,290000,2,,1,1,2,55,1,41,41,10.5068008280747
7014833,1,2,1,2,,2,,1,290000,,,2,1,36,28,1,41,41,10.5068008280747
7014833,1,2,2,1,2,2,1000000,1,290000,2,,1,1,12,35,1,41,41,10.5068008280747
7014833,1,2,3,1,2,2,1000000,1,290000,2,,1,1,12,33,1,41,41,10.5068008280747
7014833,1,2,4,1,2,1,1000000,1,290000,2,,1,1,12,42,1,41,41,10.5068008280747
7014860,1,1,1,1,2,2,170000,2,,2,,2,2,72,28,1,44,44,6.07761709726128
7014893,1,1,1,1,2,1,250000,2,,2,,2,2,24,30,1,44,44,10.74302424261
7015031,1,1,1,3,,1,,2,,,,2,2,5,26,1,47,47,22.8114244526403
7015109,1,1,1,1,2,1,500000,2,,2,,2,2,4,55,1,47,47,18.1969320464289
7015127,1,1,1,1,1,1,1600000,1,165000,2,,1,2,12,21,1,50,50,20.3843689935928
7015127,1,1,2,1,2,1,1200000,1,165000,2,,1,2,8,20,1,50,50,20.3843689935928
7015130,1,1,1,1,1,2,1200000,1,220000,2,,1,1,17,50,1,50,50,36.4207704210868
7015199,1,1,1,2,,2,,2,,,,2,2,180,63,1,52,52,13.2463284957602
7015221,1,1,1,3,,2,,2,,,,2,2,48,10,1,52,"",8.71482370100365
7015255,1,3,1,2,,1,,2,,,,2,2,84,60,1,52,52,14.4820882746408
7015267,1,2,1,2,,1,,2,,,,2,2,24,38,1,52,52,13.7844944459143
7015282,1,1,1,1,2,1,908526,2,,2,,2,2,24,38,1,52,52,13.8483080332196
7015291,1,1,1,1,2,1,1000000,2,,2,,2,2,24,40,1,52,52,15.8449934576481
7015291,1,1,2,1,2,1,1000000,2,,2,,2,2,20,42,1,52,52,15.8449934576481
7015308,1,1,1,1,2,2,800000,2,,2,,2,2,48,25,1,52,"",13.3143139876445
7015325,1,1,1,2,,1,,2,,,,2,2,18,45,1,52,52,11.1411734709859
7015335,1,1,1,1,2,1,120000,2,,2,,2,2,36,86,1,54,54,21.7710576327885
7015335,1,1,2,1,2,2,160000,2,,2,,2,2,36,36,1,54,54,21.7710576327885
7015335,1,1,3,1,2,2,160000,2,,2,,2,2,36,28,1,54,54,21.7710576327885
7015344,1,1,1,1,2,1,1100000,2,,2,,2,2,17,26,1,54,54,39.6608531096183
7015344,1,1,1,2,,2,,2,,,,2,2,32,24,1,54,54,39.6608531096183
7015344,1,1,2,1,2,1,940000,2,,2,,2,2,12,22,1,54,54,39.6608531096183
7015349,1,1,1,3,,2,,2,,,,2,2,60,28,1,54,54,46.6870872105681
7015374,1,1,1,2,,1,,2,,,,2,2,96,72,1,54,54,29.8453725953524
7015423,1,3,1,3,,2,,2,,,,2,2,48,22,1,54,54,26.9664535240373
7015423,1,3,2,3,,2,,2,,,,2,2,28,25,1,54,54,26.9664535240373
7015439,1,1,1,3,,2,,2,,,,2,2,360,63,1,54,54,10.1847700217462
7015439,1,1,2,3,,2,,2,,,,2,2,48,24,1,54,54,10.1847700217462
7015450,1,1,1,3,,2,,2,,,,2,2,60,28,1,54,54,12.4433075676162
7015508,1,1,1,1,2,1,600000,2,,2,,2,2,24,28,1,63,63,11.7180340052989
7015565,1,1,1,3,,1,,2,,,,2,2,48,25,1,63,63,11.0295025679943
7015567,1,2,1,2,,2,,2,,,,2,2,12,36,1,63,63,18.109452741251
7015569,1,1,1,2,,2,,2,,,,2,2,72,36,1,63,63,14.0081708783962
7015647,1,1,1,3,,2,,2,,,,1,2,48,46,1,66,66,21.7863936885499
7015656,1,1,1,3,,2,,2,,,,2,2,60,38,1,66,66,9.49872865117283
7015693,1,1,1,1,1,2,900000,2,,2,,2,2,24,48,1,66,66,43.5751018593876
7015693,1,1,1,3,,2,,2,,,,2,2,72,48,1,66,66,43.5751018593876
7015693,1,1,2,1,1,2,900000,2,,2,,2,2,36,50,1,66,66,43.5751018593876
7015693,1,1,3,1,1,1,900000,2,,2,,2,2,48,34,1,66,66,43.5751018593876
7015792,1,1,1,1,2,1,1000000,2,,2,,2,2,4,20,1,68,68,30.110605438999
7015807,1,1,1,1,1,1,1000000,1,205000,1,819444,1,1,24,35,1,68,68,131.258573066523
7015807,1,1,1,2,,2,,1,290400,,,1,2,48,29,1,68,68,131.258573066523
7015807,1,1,2,1,1,1,1000000,1,205000,1,819444,1,1,4,34,1,68,68,131.258573066523
7015833,1,2,1,1,2,2,750000,2,,2,,2,2,7,18,1,68,68,169.400270180109
7015833,1,2,1,3,,1,,2,,,,2,2,60,67,1,68,68,169.400270180109
7015840,1,2,1,2,,2,,1,300000,,,2,2,240,56,1,68,68,20.4262785411889
7015922,1,1,1,1,1,1,1000000,2,,2,,2,2,72,30,1,70,70,10.104313269168
7016146,1,1,1,1,2,2,2000000,2,,2,,2,2,36,32,1,76,76,52.1172620814715
7016146,1,1,2,1,2,2,1200000,2,,2,,2,2,18,32,1,76,76,52.1172620814715
7016146,1,1,3,1,2,1,1200000,2,,2,,2,2,2,30,1,76,76,52.1172620814715
7016146,1,1,4,1,2,1,1200000,2,,2,,2,2,12,55,1,76,76,52.1172620814715
7016159,1,1,1,2,,2,,2,,,,2,2,10,28,1,76,76,52.1172620814715
7016178,1,2,1,2,,1,,2,,,,2,2,14,59,1,76,76,67.4070406071845
7016244,1,2,1,3,,2,,2,,,,2,2,14,16,1,76,"",57.3683489186672
7016246,1,1,1,3,,2,,2,,,,2,2,60,44,1,76,76,71.6398421860179
7016265,1,1,1,1,2,2,500000,1,205000,2,,1,2,18,55,1,76,76,103.946385941315
7016265,1,1,2,1,1,2,1000000,1,205000,2,,1,2,192,42,1,76,76,103.946385941315
7016265,1,1,3,1,1,2,1000000,1,205000,2,,1,2,120,40,1,76,76,103.946385941315
7016298,1,1,1,3,,1,,2,,,,2,2,36,18,1,76,76,97.7712842995875
7016298,1,1,2,3,,2,,2,,,,2,2,24,14,1,76,76,97.7712842995875
7016302,1,3,1,1,2,2,200000,2,,2,,2,2,3,26,1,76,76,72.5554518500064
7016330,1,2,1,1,2,1,500000,2,,2,,2,2,5,50,1,76,"",33.4300898043061
7016330,1,2,2,1,2,2,700000,2,,2,,2,2,5,51,1,76,"",33.4300898043061
7016454,1,1,1,1,2,1,1100000,1,300000,2,,1,1,6,27,1,88,88,3.22786962978209
7016454,1,1,2,1,2,1,1100000,1,300000,2,,1,1,6,29,1,88,88,3.22786962978209
7016454,1,1,3,1,2,1,1100000,1,300000,2,,1,1,6,25,1,88,88,3.22786962978209
7016454,1,1,4,1,2,2,1100000,1,300000,2,,1,1,7,30,1,88,88,3.22786962978209
7016654,1,1,1,2,,1,,2,,,,2,2,6,32,1,08,"",50.9964412817598
7016664,1,1,1,1,2,1,200000,2,,2,,2,2,1,22,1,08,"",55.3313316829916
7016674,1,3,1,1,2,2,480000,2,,2,,2,2,8,20,1,08,"",148.6740007259
7016682,1,2,1,2,,1,,2,,,,2,2,144,34,2,08,"",62.4786930868911
7016685,1,4,1,3,,2,,2,,,,2,2,24,26,2,08,"",41.8633109199215
7016685,1,4,2,3,,2,,2,,,,2,2,24,58,2,08,"",41.8633109199215
7016687,1,1,1,1,2,1,250000,2,,2,,2,2,1,20,2,08,"",34.3486015658424
7016687,1,1,2,1,2,1,250000,2,,2,,2,2,1,25,2,08,"",34.3486015658424
7016687,1,1,3,1,2,1,250000,2,,2,,2,2,1,30,2,08,"",34.3486015658424
7016687,1,1,4,1,2,1,250000,2,,2,,2,2,1,35,2,08,"",34.3486015658424
7016687,1,1,5,1,2,1,250000,2,,2,,2,2,1,20,2,08,"",34.3486015658424
7016687,1,1,6,1,2,1,250000,2,,2,,2,2,1,30,2,08,"",34.3486015658424
7016708,1,1,1,3,,2,,2,,,,2,2,132,64,1,70,"",44.6816082275571
7016714,1,1,1,2,,2,,2,,,,2,2,89,38,1,70,"",54.4191305406797
7016730,1,1,1,2,,2,,2,,,,2,2,120,54,2,70,"",47.4542986685785
7016741,1,1,1,3,,2,,2,,,,2,2,5,70,2,70,"",81.4277949011545
7016744,1,4,1,1,2,1,280000,2,,2,,2,2,36,28,2,70,"",55.3196250570999
7016748,1,6,1,1,2,1,900000,2,,2,,2,2,48,35,2,70,"",50.3715394474209
7016748,1,6,2,1,2,1,900000,2,,2,,2,2,24,40,2,70,"",50.3715394474209
7016761,1,3,1,2,,1,,2,,,,2,2,240,40,2,70,"",23.3091393994157
7016761,1,4,1,2,,1,,2,,,,2,2,40,42,2,70,"",23.3091393994157
7016769,1,3,1,1,2,1,480000,2,,2,,2,2,7,36,2,70,"",45.988441544192
7016776,1,3,1,2,,1,,2,,,,2,2,150,70,2,70,"",45.5808564614736
7016780,1,1,1,1,2,2,200000,2,,2,,2,2,120,25,1,70,"",25.0694951944156
7016782,1,1,1,3,,2,,2,,,,2,2,24,15,1,70,"",63.5953400955932
7016797,1,6,1,1,2,2,160000,2,,2,,2,2,7,35,1,70,"",33.1133664318295
7016797,1,6,2,1,2,2,160000,2,,2,,2,2,9,36,1,70,"",33.1133664318295
7016803,1,2,1,3,,2,,2,,,,2,2,240,37,1,41,"",92.4202822950173
7016804,1,2,1,3,,1,,2,,,,2,2,48,45,1,41,"",116.632451549485
7016811,1,1,1,3,,2,,2,,,,2,2,10,31,1,41,"",77.0721000671096
7016815,1,2,1,3,,1,,2,,,,2,2,60,66,2,41,"",38.2698893178609
7016854,1,1,1,1,2,1,120000,2,,2,,2,2,2,40,2,41,"",74.5855901650649
7016881,1,1,1,1,2,2,2500000,2,,2,,2,2,30,29,1,68,"",141.400099812128
7016881,1,1,2,1,2,2,400000,2,,2,,2,2,7,24,1,68,"",141.400099812128
7016919,1,1,1,1,2,2,200000,2,,2,,2,2,4,33,1,76,"",212.89636634485
7016921,1,1,1,1,1,2,600000,2,,2,,2,2,12,30,1,76,"",251.638660465147
7016974,1,1,1,1,2,1,1000000,1,310000,2,,1,2,9,38,2,05,"",290.369762627038
7016974,1,1,1,2,,2,,2,,,,2,2,48,45,2,05,"",290.369762627038
7016974,1,1,2,2,,1,,2,,,,2,2,48,65,2,05,"",290.369762627038
7016974,1,1,3,2,,1,,2,,,,2,2,36,46,2,05,"",290.369762627038
7016974,1,1,4,2,,1,,2,,,,2,2,36,46,2,05,"",290.369762627038
7016983,1,2,1,1,2,1,960000,2,,2,,2,2,24,43,1,05,"",189.786350726871
7016983,1,2,2,1,2,1,960000,2,,2,,2,2,5,20,1,05,"",189.786350726871
7016983,1,2,3,1,2,1,960000,2,,2,,2,2,3,23,1,05,"",189.786350726871
7016998,1,1,1,1,2,1,280000,2,,2,,2,2,36,56,2,05,"",249.988069017483
7016998,1,1,2,1,2,1,180000,2,,2,,2,2,24,26,2,05,"",249.988069017483
7017002,1,1,1,1,2,1,360000,2,,2,,2,2,2,52,2,05,"",176.856817099792
7017012,1,5,1,2,,2,,2,,,,2,2,3,24,1,05,"",194.314292366243
7017024,1,1,1,1,2,2,250000,2,,2,,2,2,3,24,1,05,"",354.091510598662
7017039,1,1,1,3,,1,,2,,,,2,2,62,19,2,27,"",72.0428441513096
7017039,1,1,2,3,,1,,2,,,,2,2,65,21,2,27,"",72.0428441513096
7017044,1,1,1,3,,2,,2,,,,2,2,123,32,2,27,"",55.9491383328928
7017044,1,2,1,3,,1,,2,,,,2,2,25,15,2,27,"",55.9491383328928
7017044,1,2,2,3,,1,,2,,,,2,2,25,13,2,27,"",55.9491383328928
7017059,1,2,1,1,2,1,250000,2,,2,,2,2,5,20,1,27,"",26.3478081179929
7017146,1,1,1,1,1,2,1141037,1,256371,1,1808333,1,1,60,28,1,05,05,110.472207309994
7017194,1,1,1,1,1,1,1500000,1,200000,2,,1,2,60,49,1,05,05,191.590778191707
7017227,1,1,1,3,,2,,2,,,,2,2,24,40,1,05,05,63.5768925268502
7017227,1,1,2,3,,2,,2,,,,2,2,96,30,1,05,05,63.5768925268502
7017228,1,2,1,1,1,2,1500000,2,,2,,2,2,48,39,1,05,05,89.4903130797201
7017260,1,2,1,1,2,1,1000000,1,200000,2,,1,2,36,48,1,05,05,73.3039323596939
7017323,1,1,1,2,,1,,2,,,,2,2,48,25,1,05,05,283.255733621157
7017352,1,1,1,1,1,2,1000000,2,,2,,2,2,121,45,1,11,11,261.223304984712
7017386,1,1,1,1,2,1,350000,2,,2,,2,2,72,48,1,15,15,9.76014217032612
7017386,1,1,2,1,2,2,350000,2,,2,,2,2,75,45,1,15,15,9.76014217032612
7017386,1,1,3,1,2,1,350000,2,,2,,2,2,120,50,1,15,15,9.76014217032612
7017404,1,3,1,2,,1,,2,,,,2,2,72,50,1,15,15,10.2158221675077
7017410,1,1,1,3,,1,,2,,,,2,2,7,21,1,15,15,6.10296168339666
7017410,1,1,2,3,,1,,2,,,,2,2,7,15,1,15,15,6.10296168339666
7017544,1,1,1,2,,1,,2,,,,2,2,96,52,1,23,23,19.6433286629315
7017609,1,1,1,2,,1,,2,,,,2,2,10,26,1,27,27,6.69847716573382
7017621,1,1,1,1,2,2,500000,2,,2,,2,2,5,23,1,41,41,26.9872395825579
7017648,1,1,1,3,,2,,2,,,,2,2,15,35,1,44,44,8.19639600159814
7017661,1,2,1,3,,1,,2,,,,2,2,60,21,1,47,47,15.9472269853259
7017676,1,1,1,1,2,2,1900000,1,380000,2,,1,1,36,25,1,50,50,15.6483870956114
7017676,1,1,1,2,,1,,2,,,,2,2,156,66,1,50,50,15.6483870956114
7017676,1,1,2,1,2,2,2200000,1,380000,2,,1,1,36,35,1,50,50,15.6483870956114
7017676,1,1,2,2,,1,,2,,,,2,2,156,80,1,50,50,15.6483870956114
7017681,1,1,1,3,,2,,2,,,,2,2,12,36,1,50,50,14.2582631770634
7017681,1,1,2,3,,2,,2,,,,2,2,12,30,1,50,50,14.2582631770634
7017685,1,1,1,2,,2,,2,,,,2,2,6,42,1,50,50,19.8538570624727
7017695,1,2,1,3,,1,,2,,,,2,2,4,57,1,50,50,21.7218619474143
7017714,1,3,1,2,,2,,2,,,,2,2,60,52,1,50,50,33.0041280081876
7017717,1,1,1,1,2,1,860000,2,,2,,2,2,2,25,1,50,50,27.3825456600091
7017732,1,1,1,2,,1,,2,,,,2,2,60,74,1,52,"",5.75178364266241
7017732,1,1,2,2,,1,,2,,,,2,2,18,65,1,52,"",5.75178364266241
7017732,1,1,3,2,,1,,2,,,,2,2,24,60,1,52,"",5.75178364266241
7017750,1,1,1,3,,2,,2,,,,2,2,12,24,1,54,54,30.8140721162276
7017756,1,1,1,1,2,2,1000000,2,,2,,2,2,24,48,1,54,54,46.4835967944029
7017756,1,1,2,1,2,2,1000000,2,,2,,2,2,120,52,1,54,54,46.4835967944029
7017855,1,2,1,3,,1,,2,,,,2,2,24,52,1,68,68,23.7344459886189
7017857,2,2,1,3,,1,,2,,,,2,2,96,34,1,68,68,30.4603638798746
7017867,1,1,1,3,,2,,2,,,,2,2,24,30,1,68,68,40.7720016045268
7017894,1,2,1,3,,1,,3,125000,,,2,2,24,29,1,73,73,37.0221917763523
7017912,1,1,1,3,,2,,2,,,,2,2,72,42,1,76,76,16.8706442252016
7018116,1,2,1,2,,1,,2,,,,2,2,500,57,2,13,"",72.0097232267474
7018152,1,1,1,1,2,2,1000000,2,,2,,2,2,60,35,1,20,"",74.5780752549442
7018152,1,1,2,1,2,1,1120000,2,,2,,2,2,60,38,1,20,"",74.5780752549442
7018152,1,1,3,1,2,1,1000000,2,,2,,2,2,24,62,1,20,"",74.5780752549442
7018152,1,1,4,1,2,1,1120000,2,,2,,2,2,72,50,1,20,"",74.5780752549442
7018153,1,1,1,1,2,2,600000,2,,2,,2,2,8,26,1,20,"",57.6845275240464
7018181,1,1,1,3,,2,,2,,,,2,2,9,28,1,20,"",77.818872955237
7018222,1,2,1,2,,2,,2,,,,2,2,14,51,1,15,"",216.829153259638
7018243,1,1,1,1,1,2,1200000,2,,2,,2,2,120,39,1,68,"",102.140567320084
7018243,1,1,1,2,,2,,2,,,,2,2,300,65,1,68,"",102.140567320084
