DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,FEX_MICRO_DPTO
7158419,1,1,13.5011024485713
7158434,1,1,11.9525108507699
7158438,1,1,
7158439,1,1,10.4076636407583
7158444,1,3,14.4023624812498
7158447,1,1,13.9525209929579
7158447,1,2,13.9525209929579
7158452,1,1,29.5847411565899
7158460,1,1,19.3241456049691
7158464,1,1,18.4310476695219
7158467,1,2,19.7835306726925
7158469,2,2,
7158471,1,2,18.106186106431
7158476,1,2,33.4543373721181
7158482,1,1,19.5587638634256
7158484,1,1,13.4550933859439
7158485,1,2,19.8643516602958
7158488,1,2,13.9312903452315
7158489,1,1,13.4550933859439
7158490,1,1,17.8025953193871
7158491,1,1,14.0956994902648
7158492,1,3,15.2364287668944
7158493,1,1,12.0686355507841
7158495,1,1,21.289295442289
7158499,1,1,15.6054314976091
7158509,1,2,18.61870847261
7158510,1,1,31.7174583597944
7158515,1,1,19.6230639053934
7158519,1,2,
7158521,1,1,25.4854173442049
7158521,1,4,25.4854173442049
7158521,1,5,25.4854173442049
7158526,1,2,30.5937296551753
7158526,1,3,30.5937296551753
7158529,1,1,17.4069820900674
7158545,1,2,19.3313067860252
7158549,1,1,18.4414858491426
7158553,1,2,15.0188594374417
7158554,1,1,18.3363411219615
7158577,1,1,18.1549353142636
7158579,1,2,17.9505891132615
7158580,1,2,29.9830812290626
7158589,1,1,14.7081445347419
7158591,1,1,27.7644784154398
7158592,1,1,32.6705335522215
7158599,1,1,15.5220269751927
7158601,1,1,18.7460870120755
7158611,1,1,24.5136866520601
7158614,1,1,18.9315777945376
7158618,1,2,17.3981761074227
7158620,1,1,16.7307617024335
7158621,1,2,13.2052753819776
7158624,1,2,22.4535093882507
7158636,1,1,9.45528763836933
7158637,1,2,15.1052841018261
7158648,1,1,14.0836601196948
7158659,1,1,13.0767616052515
7158659,1,2,13.0767616052515
7158664,1,1,13.1192098536393
7158671,1,1,9.01114015837306
7158671,1,11,9.01114015837306
7158671,1,17,9.01114015837306
7158674,1,1,15.4476688429252
7158689,1,1,15.9574191113875
7158689,1,4,15.9574191113875
7158690,1,2,15.4476688429252
7158704,1,2,37.7632102545654
7158708,1,3,23.0543849239906
7158709,1,1,20.4122812620461
7158715,1,1,18.6810880075021
7158721,1,2,17.9628075106006
7158729,1,1,8.2387567162268
7158730,1,3,29.5218882896827
7158734,1,2,33.7785918681963
7158736,1,2,20.4109045163948
7158738,1,1,
7158738,1,4,13.9694826467313
7158738,1,5,
7158739,1,1,24.034781070099
7158739,1,2,
7158739,1,6,24.034781070099
7158740,1,1,25.9769752743975
7158742,1,1,46.3430065287757
7158742,3,1,46.3430065287757
7158744,1,1,30.6024738113225
7158748,1,1,
7158748,1,2,33.1071602042331
7158749,1,1,24.245098038442
7158749,1,2,
7158755,1,1,19.6154808466844
7158757,1,1,20.60221748297
7158761,1,1,11.0866407064963
7158762,1,2,11.8828221868656
7158768,1,4,79.3958482816371
7158770,1,1,124.790615202188
7158774,1,1,136.793793977016
7158777,1,2,117.946789481118
7158780,1,1,150.722805242709
7158783,1,1,90.1773705443142
7158784,1,2,112.257502908654
7158792,1,1,206.627515482049
7158795,1,3,90.2149946776454
7158800,1,3,240.022574610847
7158807,1,1,63.6826843303917
7158808,1,1,162.323648151253
7158821,1,1,1.97047521405961
7158839,1,2,4.48595797658497
7158840,1,1,
7158850,1,2,5.94351176302096
7158854,1,1,2.09744861815688
7158868,1,1,5.23606501278919
7158871,1,2,6.99155537949766
7158875,1,1,3.80687620023179
7158875,1,2,3.80687620023179
7158875,1,3,3.80687620023179
7158877,1,1,3.82606599557931
7158878,1,2,4.05856363654986
7158882,1,2,5.36142935586048
7158885,1,1,6.01645512353319
7158888,1,4,5.49020468740649
7158889,1,1,4.98846707040267
7158899,1,1,5.81378173341745
7158899,1,2,5.81378173341745
7158920,1,1,7.28876050114255
7158938,1,1,
7158942,1,1,3.5261014334651
7158942,1,5,3.5261014334651
7158947,1,1,7.62728952345638
7158949,1,6,
7158958,1,2,3.59531509420586
7158991,1,2,5.76013949433786
7159023,1,7,
7159054,1,1,24.7499998467364
7159062,1,2,11.4876252120352
7159063,1,2,13.1999999182594
7159069,1,2,14.4223390266068
7159070,1,1,20.7187784247116
7159080,1,6,26.6489339835505
7159082,1,1,16.9219454259122
7159083,1,1,17.5601930350888
7159084,1,1,10.2497783112374
7159089,1,1,9.11697743038692
7159106,1,2,11.8865531217034
7159120,1,1,23.8676619788424
7159141,1,1,12.5334729633655
7159141,1,2,12.5334729633655
7159144,1,2,20.1827097096757
7159150,1,1,9.01045761920172
7159154,1,1,7.68877238202828
7159165,1,1,
7159166,1,1,
7159169,1,2,17.1048074354738
7159191,1,1,9.19743845451043
7159197,1,3,
7159210,1,2,11.992588441369
7159211,1,1,11.0761824605971
7159211,1,2,
7159214,1,1,17.8183632760857
7159229,1,1,
7159229,1,2,18.0548248087691
7159230,1,1,17.3027555879298
7159238,1,2,15.3943266919264
7159241,1,1,13.5375563407298
7159249,1,2,19.4685790737657
7159249,1,3,19.4685790737657
7159252,1,1,19.7087966882366
7159266,1,1,4.64057885743224
7159266,1,2,4.64057885743224
7159268,1,1,7.18800051122255
7159270,1,2,8.82950720022279
7159272,1,1,8.82709746306968
7159273,1,1,6.74047253338647
7159273,1,2,6.74047253338647
7159273,1,3,6.74047253338647
7159275,1,1,9.38589544517731
7159276,1,1,9.91327279242407
7159276,1,2,9.91327279242407
7159280,1,2,5.71211644747284
7159280,1,3,5.71211644747284
7159281,1,1,6.19674297469168
7159287,1,2,11.0368840002785
7159289,1,1,11.0164605291286
7159289,1,2,11.0164605291286
7159291,1,2,4.45357857310769
7159291,1,3,4.45357857310769
7159291,1,8,4.45357857310769
7159292,1,1,9.98810444321495
7159296,1,7,5.81562601520576
7159298,1,1,4.41940404655122
7159298,1,2,4.41940404655122
7159301,1,1,6.14459709269161
7159303,1,2,2.34524585875198
7159306,1,1,2.81872319539598
7159307,1,1,3.9905867342049
7159308,1,1,7.12693007799403
7159309,1,1,7.02156285086867
7159310,1,1,3.39166893366108
7159313,1,1,6.66397338479237
7159314,1,2,4.98303068008121
7159316,1,2,5.43785217944141
7159319,1,1,5.32868315245267
7159325,1,1,10.0217136885074
7159328,1,1,5.27259432642913
7159329,1,2,5.78175789721583
7159334,1,1,4.22134880311864
7159336,1,2,8.46265038783672
7159346,1,3,13.3866498008132
7159349,1,1,8.64076638999941
7159351,1,1,3.87467073522146
7159354,1,1,
7159356,1,2,5.55878063780532
7159360,1,7,3.51779066926553
7159361,1,2,6.84010309425939
7159363,1,1,11.0368840002785
7159364,1,2,6.04948851668189
7159369,1,1,10.1197419693133
7159372,1,1,4.63354590622787
7159376,1,1,5.13372206387551
7159377,1,1,6.23124784032533
7159379,1,3,3.5955792001039
7159381,1,1,6.25726363011821
7159392,1,2,10.2531607023142
7159396,1,1,6.25726363011821
7159396,1,2,
7159401,1,1,7.92722299226885
7159408,1,1,9.67244524247755
7159409,1,1,
7159411,1,1,5.1591487590104
7159418,1,1,4.54500456785208
7159426,1,1,5.78389731813314
7159428,1,1,8.2714251774309
7159436,1,1,23.1222020708537
7159436,1,5,23.1222020708537
7159437,1,1,16.4117444704142
7159437,1,2,16.4117444704142
7159439,1,5,13.1286065664599
7159445,1,2,21.9597742906992
7159448,1,1,
7159450,1,1,22.3939332995912
7159451,1,1,27.7830811310233
7159452,1,1,22.3727988212527
7159453,1,1,16.4525101912918
7159453,1,3,16.4525101912918
7159457,1,3,15.1781921490025
7159457,1,5,15.1781921490025
7159466,1,1,27.5699511166458
7159467,1,1,15.1388449636903
7159467,1,2,15.1388449636903
7159476,1,1,29.7675869260964
7159483,1,1,13.968738453468
7159486,1,5,25.6160850953557
7159487,1,2,25.2517619874823
7159501,1,1,32.7513199496093
7159503,1,1,18.8966718429143
7159503,1,7,18.8966718429143
7159507,1,1,
7159507,1,2,
7159509,1,1,15.7537793117569
7159518,1,1,15.6510146901746
7159519,1,1,13.4676063933239
7159521,1,2,34.0502914560222
7159535,1,4,15.4495591721045
7159539,1,1,10.3912016474608
7159539,1,2,10.3912016474608
7159542,1,2,11.2490359859023
7159543,1,1,14.3071364463921
7159544,1,2,12.2099561779447
7159545,1,1,14.6518311801605
7159549,1,1,12.5718646081212
7159550,1,4,14.3926904055321
7159552,1,2,9.02697690862558
7159552,1,4,9.02697690862558
7159552,1,7,9.02697690862558
7159554,1,4,18.0777048470015
7159555,1,1,19.9302962230813
7159556,1,3,
7159558,1,2,14.5542603614512
7159565,1,1,18.8584083711248
7159576,1,2,32.0308332156663
7159583,1,1,23.8352040192155
7159589,1,1,16.8109252539324
7159589,1,2,16.8109252539324
7159601,1,2,26.4212508939045
7159601,1,3,26.4212508939045
7159601,1,4,26.4212508939045
7159603,1,2,
7159604,1,1,25.85526445852
7159605,1,1,20.8599756534093
7159606,1,1,22.1427717065573
7159608,1,2,
7159609,1,1,30.8309228811105
7159610,1,2,19.8845539643658
7159612,1,1,22.9198916227146
7159613,1,2,16.7887363725234
7159617,1,1,29.1114099613034
7159623,1,1,27.411259683522
7159627,1,1,27.411259683522
7159628,1,2,29.697947220841
7159632,1,1,27.3065015837122
7159633,1,1,
7159635,1,1,20.453010551532
7159646,1,1,17.5128284717123
7159658,1,1,38.0711940048917
7159661,1,2,18.859651688245
7159662,1,3,15.5261557259859
7159664,1,1,34.150015519839
7159665,1,2,21.4453094405523
7159666,1,1,24.7573312675493
7159668,1,1,15.1403567224323
7159668,1,2,15.1403567224323
7159675,1,1,
7159680,1,1,
7159681,1,1,
7159681,1,2,
7159682,1,2,18.0415807625247
7159688,1,1,15.8629465238405
7159692,1,1,13.5720249951474
7159693,1,1,16.9375476138493
7159695,1,2,17.4036526147581
7159701,1,1,14.9182159986882
7159703,1,1,16.9933027655239
7159710,1,2,25.1710580574006
7159718,1,2,23.964593384484
7159719,1,1,
7159722,1,2,
7159734,1,1,26.0203087878701
7159759,1,1,11.1002753902827
7159762,1,1,12.0792203858592
7159762,1,2,12.0792203858592
7159766,1,1,12.3434590980439
7159768,1,1,10.5403957303486
7159770,1,1,9.99024785125444
7159771,1,2,17.5552373015518
7159775,1,1,13.4102507164632
7159775,1,2,13.4102507164632
7159785,2,2,7.00647412386932
7159796,2,1,10.7603962055636
7159797,1,2,18.5687535460013
7159802,1,1,10.6562643746714
7159803,1,1,7.29213583638285
7159805,1,1,10.1029039655649
7159808,1,1,6.82359702867739
7159818,1,1,10.9468108141797
7159818,2,1,10.9468108141797
7159829,1,2,12.3179480565722
7159838,1,1,14.3064894275145
7159846,1,1,
7159850,1,2,13.5141762557074
7159854,1,3,
7159857,1,1,10.9223717082413
7159858,1,1,10.7735898327443
7159859,1,1,13.0051345142311
7159862,1,1,15.627810420127
7159874,1,1,
7159880,1,1,12.1645625834227
7159882,1,2,16.239004907536
7159885,1,1,14.9220989386537
7159888,1,2,18.5915350550909
7159902,1,1,12.722135160653
7159915,1,1,
7159916,1,2,14.9220989386537
7159921,1,2,19.7292264941881
7159928,1,1,15.1568841590459
7159929,1,1,
7159932,1,4,9.72667767641397
7159937,1,1,17.034977370646
7159940,1,1,14.8343180408528
7159959,1,1,13.0212894861641
7159962,1,1,
7159980,1,1,9.81780562068817
7160015,1,1,53.2897026846725
7160015,1,2,53.2897026846725
7160017,1,1,41.2027091986735
7160020,1,4,33.5515513669343
7160029,1,2,34.5046769419609
7160032,1,2,42.5284031171515
7160033,1,1,20.7480778253018
7160034,1,1,58.2048519350009
7160036,1,1,32.5862103356355
7160036,1,2,32.5862103356355
7160036,1,3,32.5862103356355
7160037,1,1,23.8750520812312
7160039,1,2,18.2050120795683
7160041,1,4,24.7571282906764
7160059,1,1,37.1795341305711
7160061,1,1,42.0033611033595
7160077,1,4,38.675783028155
7160092,1,2,23.8748688716614
7160093,1,2,17.4775015509057
7160094,1,1,20.5602026061083
7160105,1,1,23.9409980752788
7160112,1,1,35.4713878948569
7160117,1,1,20.3102811472647
7160118,1,4,16.6490917191148
7160121,1,2,19.2156947082663
7160121,1,3,19.2156947082663
7160121,1,4,19.2156947082663
7160125,1,2,67.7518377598451
7160128,1,1,53.0450556257304
7160134,1,2,133.230616931432
7160136,1,5,24.814723449087
7160140,1,2,23.5668128320221
7160153,1,1,48.3700744020776
7160156,1,1,55.5446767084696
7160157,1,2,49.9145282249826
7160166,1,1,23.5460277138015
7160172,1,1,35.5681334148031
7160172,1,2,
7160176,1,2,20.2131847151096
7160181,1,1,28.4955738589674
7160189,1,1,41.5707508862143
7160193,1,2,23.5218822178813
7160197,1,1,
7160199,1,1,21.6708055686702
7160202,1,2,22.9317120963308
7160209,1,1,31.5937706735229
7160212,1,1,22.5720031442895
7160213,1,2,28.6117436678686
7160218,1,4,28.4391243030964
7160221,1,2,37.8030249930236
7160230,1,1,23.7920186091287
7160230,1,2,23.7920186091287
7160230,2,1,23.7920186091287
7160231,1,2,33.9873900290417
7160233,1,2,13.9925971304436
7160241,1,2,10.7153315351362
7160244,1,3,17.2006771037109
7160245,1,2,10.4371356429063
7160253,1,1,20.030480275235
7160253,1,4,20.030480275235
7160255,1,1,10.2040978958608
7160263,1,2,15.6847394419113
7160269,1,1,12.7764603016596
7160315,1,1,20.064892787018
7160316,1,1,12.0389356722108
7160330,1,1,11.8102813398701
7160332,1,1,6.03045897198312
7160336,1,1,16.0900607021455
7160336,1,5,16.0900607021455
7160345,1,1,12.0900273500677
7160345,1,3,12.0900273500677
7160356,1,1,8.66786240375863
7160375,1,1,
7160385,1,1,13.6000462415238
7160388,1,1,
7160389,1,1,12.2829864636551
7160392,1,2,14.5050612086617
7160395,1,7,16.7231398980681
7160400,1,1,15.6503071178975
7160402,1,1,19.1068678323523
7160405,1,1,12.8853526455633
7160406,1,1,15.1711067621933
7160407,1,2,13.2288043643657
7160411,1,1,17.8588858918937
7160412,1,1,16.2080103325385
7160414,1,1,22.2448436958419
7160416,2,1,14.17123403296
7160421,1,2,14.4575861016678
7160424,1,1,17.0555847122045
7160431,1,1,16.5147648066349
7160433,1,2,10.0599692841194
7160433,1,3,10.0599692841194
7160438,1,1,12.672563865485
7160439,1,1,11.8152712478388
7160441,1,2,15.4494300708928
7160453,1,1,15.7106773198595
7160454,1,2,23.9710635784941
7160466,1,1,14.2373915724167
7160469,1,1,13.4094931367488
7160472,1,3,23.516541178188
7160474,1,4,
7160485,1,1,
7160489,1,3,13.2659111995369
7160489,1,4,13.2659111995369
7160490,1,2,19.2411576607991
7160491,1,1,17.2571344005781
7160491,1,4,17.2571344005781
7160492,1,1,24.7017637160081
7160492,1,2,
7160495,1,1,17.1781742143972
7160503,1,2,
7160507,1,4,12.9585433659215
7160517,1,1,12.6004203670474
7160525,1,1,45.5533904542209
7160530,1,1,
7160531,1,1,45.5533904542209
7160545,1,1,24.7316399069621
7160545,1,2,24.7316399069621
7160554,1,2,20.6096999224684
7160574,1,2,15.9560242650376
7160584,1,1,14.874008594502
7160587,1,1,38.2159023415922
7160592,1,1,18.9874496675738
7160597,1,1,12.6143064924612
7160599,1,2,20.4093353921246
7160604,1,1,14.2681230626861
7160606,1,2,16.4577664633657
7160607,1,2,16.4507299068097
7160609,1,1,20.0783854453993
7160623,1,1,59.3491967881342
7160624,1,1,81.6968517359501
7160628,1,1,13.3855902969329
7160628,1,2,13.3855902969329
7160630,1,1,
7160634,1,1,16.1030005990435
7160635,1,1,19.1829285376904
7160646,1,3,13.2703724663201
7160647,1,1,11.6843218087564
7160647,1,2,11.6843218087564
7160652,1,1,20.0783854453993
7160652,1,2,20.0783854453993
7160653,1,1,21.7918759804492
7160656,1,1,21.8011971332896
7160661,1,2,
7160663,1,4,13.0514230694024
7160666,1,1,14.1434607676145
7160668,1,1,12.1865037840228
7160675,1,1,14.8642470376004
7160675,1,3,14.8642470376004
7160679,1,1,35.9067148810968
7160679,1,2,35.9067148810968
7160680,1,1,28.3858226262985
7160681,1,1,8.96745458824791
7160687,1,1,
7160697,1,1,48.4136344235879
7160706,1,1,
7160708,1,1,13.9951457481636
7160714,1,1,16.3601659184735
7160715,1,1,
7160719,1,2,39.6512290613537
7160720,1,2,47.3094483281237
7160729,1,2,35.4307778234675
7160730,1,1,39.3451749727392
7160734,1,1,30.4400890383926
7160734,1,4,30.4400890383926
7160736,1,1,38.3070919357415
7160744,1,1,24.2482556415347
7160746,1,2,24.9892227421043
7160751,1,1,22.1659498186659
7160751,1,2,22.1659498186659
7160753,1,1,21.4587543395671
7160754,1,1,21.2601278389259
7160756,1,1,18.9025085523251
7160756,1,3,18.9025085523251
7160758,1,1,19.9830257492112
7160761,1,1,28.6116724527562
7160761,1,2,28.6116724527562
7160770,1,2,28.1512232420115
7160772,1,1,10.2928610180675
7160775,1,2,11.4958952115623
7160776,1,2,6.94116114718178
7160788,1,1,11.3008725422538
7160789,1,3,14.9676967869982
7160792,1,1,12.5739426269431
7160793,1,1,11.653752358297
7160794,1,3,12.1903754466421
7160798,1,3,9.07564354847348
7160802,1,1,10.6533999709054
7160802,1,2,10.6533999709054
7160803,1,1,11.493159621339
7160804,1,1,10.8493463784273
7160806,1,1,10.2861302785566
7160806,1,2,
7160807,1,1,11.0116171104622
7160809,1,3,9.7373029193183
7160811,1,1,
7160812,1,1,10.3438436592051
7160813,1,1,8.27935005894902
7160813,1,2,8.27935005894902
7160813,1,3,8.27935005894902
7160816,1,2,7.29508522582295
7160816,1,8,7.29508522582295
7160821,1,1,9.05430002764485
7160821,1,2,9.05430002764485
7160826,1,1,4.86744278392438
7160827,1,3,6.21457842755818
7160831,1,4,7.8347780592061
7160841,1,2,7.11730868937187
7160846,1,1,7.16333068811529
7160847,1,3,17.3056477097781
7160848,1,1,5.35777880654891
7160849,1,1,23.4165462934761
7160850,1,3,15.9822562508003
7160855,1,3,12.0133417223137
7160857,1,1,7.45721643602111
7160858,1,1,8.00098325233645
7160859,1,2,8.56639135844987
7160861,1,1,9.81854162255424
7160861,1,2,9.81854162255424
7160861,1,3,9.81854162255424
7160862,1,1,10.2580268999224
7160867,1,1,7.37752271472737
7160868,1,1,9.47921152594454
7160871,1,1,10.0765926909747
7160877,1,1,10.8276221396491
7160879,1,1,7.74426049853943
7160879,1,2,
7160881,1,1,10.6284326134705
7160881,1,3,10.6284326134705
7160889,1,1,9.8992703617713
7160890,1,2,6.83614240957073
7160890,1,4,6.83614240957073
7160890,1,6,6.83614240957073
7160907,1,2,5.48890073992376
7160907,1,4,5.48890073992376
7160907,1,5,5.48890073992376
7160913,1,1,5.6118342823112
7160913,1,7,5.6118342823112
7160919,1,1,7.88089063959801
7160924,1,1,9.37383527096115
7160937,1,2,8.44359968412296
7160939,1,2,
7160944,1,1,
7160947,1,1,9.25671271290213
7160971,1,1,48.1123413948106
7160973,1,1,9.79973684459454
7160975,1,1,20.134510813519
7160978,1,1,22.42542784652
7160985,1,1,19.874157847377
7160996,1,1,26.5118193419758
7160996,1,2,26.5118193419758
7161000,1,1,22.4700711576651
7161003,1,1,25.0448898524749
7161023,1,2,19.0073447485671
7161025,1,1,36.0371333221691
7161034,1,2,22.421647581206
7161047,1,1,15.3890899208034
7161094,1,2,18.8334228958815
7161100,1,2,20.9075317269653
7161100,1,4,20.9075317269653
7161120,1,1,17.5288221200983
7161127,1,1,24.9833348091944
7161127,1,2,24.9833348091944
7161129,1,2,20.754394700757
7161130,1,1,
7161152,1,1,85.2517561693967
7161154,1,1,10.003252666241
7161155,1,3,9.99587443237249
7161156,1,1,7.04622864534385
7161158,1,2,46.4631761783402
7161163,1,1,
7161164,1,1,54.6458686917147
7161171,1,1,61.42304323421
7161180,1,2,80.659765487822
7161185,1,1,
7161187,1,1,119.590709342388
7161196,1,1,166.341025870532
7161197,1,1,133.390576693362
7161197,1,2,133.390576693362
7161199,1,1,98.6591364884859
7161199,1,2,98.6591364884859
7161225,1,1,11.1641303467932
7161227,1,1,7.64140745248006
7161232,1,1,20.089743998763
7161234,1,2,68.2014049355173
7161235,1,1,80.0649657289924
7161238,1,1,107.916235579644
7161244,1,1,88.6421201752882
7161253,1,3,132.45584973712
7161254,1,2,63.1494490143679
7161257,1,1,
7161265,1,2,77.1582674330324
7161271,1,2,67.3081251031788
7161274,2,1,
7161279,1,1,47.1347392633827
7161280,1,2,128.408864578984
7161286,1,1,61.42304323421
7161288,1,2,73.8684334794068
7161294,1,1,52.3719325148696
7161294,1,2,
7161294,1,3,52.3719325148696
7161294,3,3,
7161295,1,1,52.3719325148696
7161298,1,1,129.625889287494
7161298,1,2,129.625889287494
7161299,1,1,84.3192686366058
7161299,1,4,
7161300,1,2,104.000154429159
7161306,1,1,127.093726307164
7161310,1,2,
7161310,1,3,66.9324012171713
7161312,1,1,203.540371852899
7161313,1,1,71.8749974807771
7161315,1,1,54.0260542489139
7161317,1,1,117.991541617343
7161320,1,2,
7161321,1,2,30.9754507855602
7161324,1,3,93.8018800791433
7161326,1,2,53.7967665015953
7161333,1,1,49.3977569255737
7161333,1,4,
7161336,1,1,164.535521761507
7161339,1,1,48.9580216806207
7161344,1,1,
7161350,1,2,60.1802789808325
7161353,1,1,64.3568766492438
7161354,1,1,79.158279109824
7161355,1,1,105.327288329542
7161356,1,3,34.2798103733692
7161357,1,1,110.053156581704
7161360,1,2,8.35014115312467
7161362,1,1,8.78702866902308
7161363,1,1,10.2454280259881
7161368,1,1,74.8863622355997
7161374,1,3,7.71221167824133
7161386,1,2,97.4059343042561
7161386,1,3,97.4059343042561
7161387,1,2,16.050283051518
7161391,1,3,11.9265571230294
7161397,1,1,99.3635632331578
7161411,1,1,119.662197644732
7161413,1,1,57.8869045558102
7161413,1,2,57.8869045558102
7161419,1,2,71.2246920427145
7161427,1,1,
7161429,1,1,
7161432,1,1,67.5325678111424
7161462,1,2,
7161464,1,1,80.8015499067864
7161471,1,1,
7161473,1,2,
7161608,1,2,3.10746142713865
7161634,1,1,2.27912451052893
7161636,1,1,2.81870171232554
7161637,1,1,1.89927042544078
7161653,1,1,2.02699735395975
7161656,1,1,2.07193137320812
7161661,1,1,
7161668,1,1,2.48562175611182
7161680,1,1,5.45284557443929
7161683,1,1,2.07164095142577
7161686,1,1,
7161695,1,2,2.02699735395975
7161698,1,1,2.61826125880459
7161702,1,1,2.61826125880459
7161705,1,2,1.79517126830298
7161715,1,2,
7161720,1,1,2.53374669244968
7161724,1,2,2.79540515537388
7161733,1,1,1.89927042544078
7161950,1,2,
7161950,1,3,27.1293978199476
7161952,1,2,23.6706759663604
7161953,1,6,35.3555177814703
7161956,1,1,30.540783986686
7161956,2,1,30.540783986686
7161957,1,2,32.1738402402146
7161958,1,2,20.6568397483881
7161961,1,2,12.1549357964834
7161962,1,1,18.7708800004975
7161964,1,3,34.504157727287
7161965,1,1,36.3227662742522
7161966,1,1,23.6578959791648
7161970,1,3,27.0965976497918
7161971,1,1,29.7186269516609
7161979,1,2,29.3961746154008
7161980,1,1,36.6664283252177
7161984,1,1,25.4632567714342
7161987,1,2,19.8115416494356
7161987,1,3,19.8115416494356
7161988,1,1,215.326577416696
7161992,1,1,37.7991625904747
7161994,1,1,25.7592766505588
7161996,1,1,123.866505517341
7161996,1,3,123.866505517341
7161998,1,1,35.8399447546836
7162002,1,1,26.4524700943009
7162013,1,1,20.1977988650906
7162016,1,1,27.0911127013123
7162018,1,1,118.309910518253
7162022,1,5,19.4508719421983
7162024,1,1,92.1172361330347
7162025,1,1,42.7198180265982
7162026,1,1,38.7015895733033
7162028,1,1,25.8568361027809
7162030,1,1,43.6350331692654
7162030,1,2,43.6350331692654
7162033,1,3,23.9959974404074
7162035,1,1,45.047413771925
7162042,1,2,50.0169367578642
7162044,1,2,31.1005706663225
7162049,1,1,27.7416020206881
7162050,1,2,21.6521437461286
7162052,1,4,22.5469734287036
7162056,1,2,36.7491858518504
7162059,2,1,37.3276248726163
7162060,1,1,28.0805601714968
7162063,1,1,27.4900708966372
7162063,1,2,27.4900708966372
7162064,1,4,19.9988632488875
7162070,1,1,26.7237951049098
7162073,1,1,37.2893218169498
7162087,1,4,28.6396184512131
7162089,1,5,28.436850184863
7162089,1,6,28.436850184863
7162091,1,1,24.1893556197669
7162095,1,1,18.1538518082831
7162095,1,2,18.1538518082831
7162101,1,1,34.504157727287
7162103,1,1,30.3552316932494
7162105,1,2,
7162108,1,2,37.6002298300823
7162108,1,4,37.6002298300823
7162109,1,1,
7162113,1,1,30.5445232184858
7162115,1,1,38.4886687197375
7162118,1,2,28.5298246944898
7162126,1,1,
7162139,1,1,24.9909735423975
7162148,1,1,33.5198450764545
7162149,1,1,29.42105109905
7162153,1,1,29.9096538834602
7162164,1,2,4.24505847559156
7162174,1,1,19.3315695247138
7162177,1,2,147.326937291544
7162178,1,1,147.319284115767
7162183,1,1,157.396720462802
7162192,1,1,242.325132800201
7162195,1,1,127.685991443209
7162198,1,1,143.923705760805
7162215,1,1,432.878081668401
7162217,1,1,604.830698754285
7162217,1,2,604.830698754285
7162218,2,1,798.261343785182
7162219,1,1,657.381667815615
7162220,1,2,343.767537674622
7162220,1,3,343.767537674622
7162221,1,1,432.878081668401
7162221,1,2,432.878081668401
7162223,1,2,534.487731247192
7162224,1,2,534.487731247192
7162225,1,1,323.7164902738
7162226,1,1,249.201185151576
7162226,1,2,
7162226,1,4,249.201185151576
7162227,1,1,659.74547192348
7162228,1,1,534.487731247192
7162228,1,2,534.487731247192
7162229,1,1,319.934767360639
7162229,1,3,319.934767360639
7162230,1,1,
7162231,1,1,557.314961005818
7162231,1,2,557.314961005818
7162232,1,1,432.878081668401
7162233,1,1,287.156915341352
7162233,1,2,287.156915341352
7162234,1,1,781.818547153032
7162235,1,1,577.987068547215
7162236,1,1,544.438353507853
7162236,1,2,544.438353507853
7162237,1,1,432.878081668401
7162237,1,2,432.878081668401
7162238,1,1,526.924285420869
7162238,1,2,526.924285420869
7162240,1,1,587.937690807876
7162241,1,1,410.050851909775
7162241,1,2,410.050851909775
7162242,1,1,410.050851909775
7162243,1,1,636.918242164854
7162244,1,2,544.438353507853
7162245,1,1,92.8015307647521
7162250,1,1,122.699117464985
7162250,1,2,122.699117464985
7162252,1,1,93.2987310894107
7162252,1,2,93.2987310894107
7162253,1,1,
7162254,1,2,110.226424559355
7162255,1,1,46.9060638578272
7162255,1,3,46.9060638578272
7162257,1,1,95.858720490137
7162257,1,2,95.858720490137
7162258,1,1,103.422297368808
7162259,1,1,75.2731474468587
7162259,1,2,75.2731474468587
7162260,1,1,77.1337398564173
7162260,1,3,77.1337398564173
7162261,1,1,101.983682048819
7162263,1,1,101.983682048819
7162264,1,1,103.422297368808
7162265,1,1,146.200090122426
7162267,1,1,105.624948435221
7162268,1,1,116.302879447238
7162268,1,3,116.302879447238
7162270,1,4,62.6428271908092
7162271,1,3,105.624948435221
7162288,1,1,8.35870457228868
7162291,1,1,51.2615875649734
7162292,1,1,27.4973592860263
7162292,1,2,27.4973592860263
7162293,1,1,50.4180932614339
7162293,1,4,50.4180932614339
7162297,1,1,38.597199119568
7162298,1,1,45.5195072669681
7162298,1,3,
7162300,1,1,54.2645323100525
7162301,1,1,45.0002274148568
7162307,1,1,48.3327234979069
7162323,1,1,140.415325243528
7162331,1,2,111.680230630332
7162341,1,2,97.4617912944177
7162344,1,1,72.3819660309486
7162353,1,2,
7162360,1,7,39.0363177565091
7162367,1,1,71.7841118914953
7162381,1,1,495.119215618498
7162392,1,2,
7162399,1,1,16.3392065225034
7162403,1,1,31.197886879598
7162408,1,1,14.1072798963742
7162409,1,1,11.302781015851
7162409,1,3,
7162410,1,2,13.7669758071649
7162428,1,1,4.31320540671964
7162434,1,1,6.67983141237327
7162435,1,1,6.96161773197794
7162444,1,1,9.23268064513278
7162448,1,1,29.103264693553
7162452,1,2,13.1712806851329
7162467,1,2,18.6101976714107
7162469,1,1,14.6078098911888
