DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3050,P3051,P639,P3052,CLASE_TE,COD_DEPTO,AREA,F_EXP
7143216,1,2,1,4,2,1,1,13,13,25.5911101907891
7143223,1,1,1,2,5,1,1,13,13,30.4404930065779
7143224,1,3,1,2,4,1,1,13,13,28.7654020568549
7143227,1,1,1,4,5,1,1,13,13,23.3810524087179
7143237,1,1,1,1,5,6,1,13,13,31.4154487967443
7143238,1,1,1,1,5,6,1,13,13,31.894186666722
7143238,1,5,1,6,1,2,1,13,13,31.894186666722
7143240,1,1,1,2,4,6,1,13,13,39.7015828678911
7143242,1,1,1,2,5,2,1,13,13,26.4697863228628
7143243,1,1,1,1,4,2,1,13,13,15.0764582935644
7143243,1,2,1,1,1,2,1,13,13,15.0764582935644
7143243,1,7,1,2,1,4,1,13,13,15.0764582935644
7143243,1,8,1,2,2,1,1,13,13,15.0764582935644
7143243,1,9,1,5,2,2,1,13,13,15.0764582935644
7143245,1,1,1,2,2,1,1,13,13,30.7362389332217
7143245,1,2,1,5,5,6,1,13,13,30.7362389332217
7143247,1,1,1,1,1,2,1,13,13,32.4526307407004
7143248,1,1,1,2,5,1,1,13,13,36.5769386754012
7143251,1,1,1,1,5,6,1,13,13,30.1494883963856
7143252,1,2,1,5,5,6,1,13,13,27.6210529725718
7143252,1,6,1,1,5,4,1,13,13,27.6210529725718
7143255,1,3,1,1,3,1,1,15,15,9.43873489895757
7143262,1,1,1,1,5,1,1,15,15,11.0191185338776
7143269,1,1,1,3,2,3,1,15,15,10.5626417298448
7143275,1,1,1,2,5,8,1,15,15,7.33642085084107
7143281,1,2,2,1,1,3,1,15,15,7.13383489109847
7143284,1,1,1,2,4,3,1,15,15,6.91672716866493
7143287,1,3,1,4,1,1,1,15,15,9.13733811081065
7143289,1,1,2,4,2,2,1,15,15,3.61696927309854
7143291,1,3,1,1,2,1,1,15,15,4.67495510149185
7143293,1,1,1,4,2,1,1,15,15,4.3598521487548
7143303,1,1,1,4,4,2,1,15,15,2.63336599014857
7143304,1,1,2,1,1,1,1,15,15,5.56356060133288
7143308,1,1,1,1,5,1,1,15,15,2.75997778300235
7143317,1,1,1,1,5,2,1,15,15,4.87818528021265
7143323,1,1,1,1,5,1,1,15,15,4.02058951621898
7143333,1,1,1,1,3,1,1,15,15,5.14401494205685
7143338,1,1,1,1,4,1,1,15,15,8.72713527468191
7143341,1,1,1,2,3,3,1,15,15,6.54535145601143
7143349,1,1,1,1,5,1,1,15,15,7.34480412755716
7143350,1,1,1,3,5,1,1,15,15,7.85442174721372
7143354,1,17,1,4,2,1,1,15,15,3.86062740515064
7143366,1,1,1,1,4,3,1,15,15,7.26472120347827
7143387,1,1,1,2,5,1,1,17,17,16.3964559810366
7143394,1,3,1,7,4,1,1,17,17,8.68244536862612
7143395,1,2,1,5,5,1,1,17,17,9.72217987441366
7143399,1,6,2,3,4,3,1,17,17,13.3870730145226
7143410,1,1,1,2,4,1,1,17,17,16.0925639657895
7143423,1,1,1,1,4,1,1,17,17,14.3814982896272
7143425,1,5,3,5,4,1,1,17,17,19.1687806607258
7143432,1,2,1,2,5,1,1,17,17,23.0006449291882
7143462,1,2,1,1,5,1,1,17,17,10.3756532348441
7143463,1,1,1,2,3,3,1,17,17,8.55219002598149
7143465,1,1,1,2,5,1,1,17,17,17.3603820231439
7143472,1,1,1,2,5,1,1,17,17,27.1257741768315
7143475,1,1,1,2,5,1,1,17,17,11.5860171524282
7143480,1,1,1,4,4,6,1,17,17,18.3487495560502
7143485,1,1,1,2,4,2,1,17,17,11.0225435652851
7143487,1,1,4,2,2,,1,17,17,15.0392502608105
7143507,1,1,1,2,1,1,1,17,17,10.4697224344391
7143508,1,2,2,2,2,1,1,17,17,10.1006339046866
7143511,1,1,1,4,5,1,1,17,17,19.253795483209
7143516,1,1,1,2,5,1,1,17,17,15.4697479205021
7143521,1,2,4,5,4,,1,17,17,22.3434282112942
7143535,1,1,1,2,5,6,1,17,17,14.4838015485919
7143544,1,1,1,2,2,1,1,17,17,16.9943271503478
7143548,1,2,1,1,5,1,1,17,17,19.0887384224842
7143558,1,1,2,2,5,1,1,18,18,3.51730719602074
7143564,1,2,1,1,4,3,1,18,18,7.79936634564763
7143565,1,1,1,2,3,1,1,18,18,6.95622830254752
7143573,1,2,1,1,3,6,1,18,18,8.32483243634823
7143573,1,4,1,1,3,6,1,18,18,8.32483243634823
7143575,1,1,1,1,2,1,1,18,18,5.8224014005331
7143578,1,1,1,1,5,6,1,18,18,13.9496449080857
7143588,1,2,1,1,2,6,1,18,18,6.98932692879685
7143595,1,1,1,1,2,3,1,18,18,7.2992448097466
7143599,1,1,2,2,5,3,1,18,18,5.41402169846794
7143607,1,1,1,1,5,1,1,18,18,14.4552266500488
7143621,1,1,1,1,5,6,1,18,18,8.97200763329401
7143624,1,1,1,1,3,6,1,18,18,5.91511744822968
7143631,1,1,1,4,2,1,1,18,18,4.48823870287744
7143648,1,1,1,1,2,6,1,18,18,10.1978141411144
7143654,1,1,1,1,4,6,1,18,18,14.7976544875204
7143657,1,1,2,2,5,1,1,18,18,6.56136353016764
7143667,1,1,1,5,5,1,1,19,19,11.6505552275932
7143687,1,1,1,1,3,6,1,19,19,17.927446661118
7143701,1,1,1,1,5,1,1,19,19,7.48964264630993
7143701,1,2,1,1,5,6,1,19,19,7.48964264630993
7143712,1,1,1,1,4,1,1,19,19,13.0608434356186
7143712,1,2,1,4,4,5,1,19,19,13.0608434356186
7143715,1,1,1,2,3,1,1,19,19,11.9590898413394
7143717,1,1,1,3,4,1,1,19,19,12.4909779027489
7143750,2,1,1,2,3,3,1,19,19,15.736714700421
7143762,1,1,1,2,4,2,1,19,19,10.7996158009031
7143765,1,1,1,6,5,1,1,19,19,12.4241655573915
7143803,1,1,1,5,5,6,1,19,19,11.9713252948798
7143816,1,2,1,2,5,1,1,20,20,16.3369678157548
7143819,1,2,1,2,4,1,1,20,20,21.8721452053056
7143832,1,2,1,1,2,6,1,20,20,10.020447633268
7143832,1,4,1,2,2,1,1,20,20,10.020447633268
7143835,1,1,1,1,1,3,1,20,20,11.9211467718443
7143851,1,3,1,1,1,2,1,20,20,13.7326455108228
7143853,1,2,2,3,5,1,1,20,20,11.5032745835138
7143866,1,7,1,1,4,4,1,20,20,12.4087357834531
7143877,1,1,1,1,1,1,1,20,20,20.3257209607019
7143882,1,1,1,5,4,1,1,20,20,21.0756364612732
7143882,1,2,1,5,5,1,1,20,20,21.0756364612732
7143898,1,1,1,5,5,2,1,20,20,18.5835163069274
7143909,1,4,1,4,2,6,1,20,20,14.0071312878334
7143914,1,3,1,1,3,1,1,20,20,17.6168484162469
7143914,1,7,1,1,3,1,1,20,20,17.6168484162469
7143916,1,1,1,1,4,1,1,20,20,26.8066839987554
7143916,1,5,1,1,3,6,1,20,20,26.8066839987554
7143919,1,1,1,1,1,6,1,20,20,26.5220342231143
7143921,1,2,1,1,5,1,1,20,20,23.136837156086
7143923,1,1,1,1,4,1,1,20,20,28.7112953438875
7143923,1,4,1,1,2,6,1,20,20,28.7112953438875
7143935,1,2,1,5,4,1,1,20,20,18.9803084369883
7143939,1,2,1,1,4,1,1,20,20,14.9211575434222
7143945,1,1,1,2,4,6,1,20,20,18.4135932476104
7143945,1,2,1,2,2,6,1,20,20,18.4135932476104
7143948,1,1,1,1,5,1,1,20,20,7.81763761806212
7143951,1,2,1,4,2,6,1,20,20,10.911072472032
7143954,1,2,1,5,5,1,1,20,20,13.3697925864145
7143957,1,1,1,1,5,1,1,20,20,11.1150366866005
7143957,1,2,1,4,4,1,1,20,20,11.1150366866005
7143963,1,1,1,5,5,1,1,20,20,13.7264822101528
7143966,1,1,1,1,4,6,1,20,20,30.8848901550983
7143967,1,5,4,1,4,,1,20,20,15.4296208450508
7143969,1,1,1,1,4,1,1,20,20,26.4903306125966
7143971,1,1,1,1,5,1,1,20,20,12.8244018640269
7143972,1,2,1,2,3,1,1,20,20,18.1210518845065
7143976,1,1,5,3,4,,1,20,20,23.9270032989758
7143988,1,1,1,4,4,2,1,23,23,9.27373554673131
7143993,1,8,1,6,3,1,1,23,23,10.8832842125701
7143995,1,2,1,5,5,1,1,23,23,11.1284826560776
7143996,1,1,1,2,5,1,1,23,23,23.3552217461532
7144004,1,1,1,5,5,1,1,23,23,32.316408172713
7144005,1,3,1,2,3,6,1,23,23,12.3649807289751
7144009,1,2,1,6,5,1,1,23,23,5.47863761529973
7144009,2,1,1,2,1,2,1,23,23,5.47863761529973
7144018,1,1,1,5,5,1,1,23,23,13.750270157222
7144019,1,2,1,2,5,1,1,23,23,21.6218877728981
7144022,1,1,1,3,5,6,1,23,23,31.6543506661762
7144032,1,1,1,6,5,1,1,23,23,38.0630435242503
7144041,1,6,1,6,5,6,1,23,23,6.67708959364654
7144043,1,2,1,1,5,1,1,23,23,6.67708959364654
7144047,1,2,1,1,5,1,1,23,23,19.4796098882177
7144048,1,3,1,1,2,1,1,23,23,6.67708959364654
7144049,1,1,1,5,3,1,1,23,23,12.329194948115
7144051,1,2,3,5,5,1,1,23,23,21.4698135463225
7144051,1,3,1,2,4,1,1,23,23,21.4698135463225
7144053,1,7,1,4,5,1,1,23,23,7.15402456462129
7144061,1,4,1,5,4,1,1,23,23,9.07815598520749
7144061,1,5,1,5,1,6,1,23,23,9.07815598520749
7144062,1,1,1,2,2,3,1,23,23,21.3374080239275
7144068,1,1,1,2,4,1,1,25,"",209.714882391034
7144068,1,2,1,2,4,1,1,25,"",209.714882391034
7144072,1,1,1,2,1,1,1,25,"",188.157870970502
7144079,1,1,1,1,2,1,1,25,"",111.968677568607
7144079,1,3,1,2,1,1,1,25,"",111.968677568607
7144088,1,1,1,1,4,1,1,25,"",157.128251180946
7144092,1,2,1,1,5,4,1,25,"",111.968677568607
7144105,1,3,1,2,5,1,1,41,41,11.2942455350867
7144106,1,2,1,2,5,1,1,41,41,8.91052815675655
7144109,1,1,2,4,5,2,1,41,41,17.2247252420675
7144109,1,2,1,2,2,1,1,41,41,17.2247252420675
7144125,1,1,1,2,5,1,1,41,41,21.0958538216567
7144136,1,1,1,4,2,6,1,41,41,12.2740460170348
7144156,1,4,1,2,4,1,1,41,41,24.9433975564364
7144159,1,1,1,2,4,1,1,41,41,17.9343313752183
7144179,1,2,1,3,3,1,1,41,41,11.738835081961
7144195,1,1,1,4,2,1,1,41,41,12.0334374641698
7144196,1,1,1,5,5,1,1,41,41,9.20413327379345
7144199,1,1,1,2,5,1,1,41,41,16.4759779451128
7144200,1,1,1,2,5,1,1,41,41,16.6480182763909
7144204,1,1,1,2,5,1,1,41,41,10.8299508669965
7144205,1,1,2,2,4,1,1,41,41,13.7238667666195
7144218,1,3,1,2,3,1,1,41,41,15.3006756538407
7144229,1,1,1,7,5,3,1,41,41,10.188737921052
7144241,1,1,1,2,4,1,1,41,41,11.5487749240038
7144243,1,1,1,7,2,1,1,41,41,20.0932270812127
7144247,1,1,1,4,1,1,1,41,41,18.7374245139568
7144247,1,2,4,7,1,,1,41,41,18.7374245139568
7144256,1,1,1,4,2,1,1,41,41,22.4974884199444
7144262,1,1,3,2,1,3,1,41,41,13.7076706299982
7144264,1,1,2,4,3,3,1,41,41,11.9129459536962
7144266,1,1,1,5,3,1,1,41,41,18.1422785221563
7144273,1,1,1,1,5,1,1,44,44,4.02221784751553
7144274,1,1,1,5,5,6,1,44,44,2.22219038722201
7144274,1,3,1,1,1,1,1,44,44,2.22219038722201
7144277,1,1,1,1,3,1,1,44,44,8.4326452623016
7144280,1,1,1,1,5,6,1,44,44,7.54901545653616
7144281,1,1,1,1,4,1,1,44,44,9.53848922097375
7144283,1,1,1,1,5,1,1,44,44,4.67229970845998
7144284,1,1,1,1,4,4,1,44,44,3.62308080147503
7144284,1,2,1,1,4,6,1,44,44,3.62308080147503
7144285,1,1,1,1,3,2,1,44,44,4.03216867451458
7144286,1,2,1,1,2,6,1,44,44,5.96182796237792
7144288,1,1,1,1,1,1,1,44,44,6.25864848341832
7144289,1,1,1,1,2,2,1,44,44,4.96139026369991
7144293,1,1,1,1,1,1,1,44,44,4.29092349042759
7144294,1,3,1,1,3,1,1,44,44,7.7307899918257
7144296,1,1,1,5,4,6,1,44,44,11.7679508599582
7144296,1,2,1,1,4,1,1,44,44,11.7679508599582
7144298,1,3,1,1,2,1,1,44,44,6.17726854677619
7144300,1,1,1,1,5,1,1,44,44,4.03611766023348
7144303,1,1,1,2,3,1,1,44,44,6.88596642391878
7144307,1,1,1,1,3,6,1,44,44,5.81649084185105
7144307,1,2,1,4,4,1,1,44,44,5.81649084185105
7144308,1,1,1,1,2,1,1,44,44,10.1069826000093
7144309,1,1,1,1,1,6,1,44,44,5.21588171683302
7144312,1,1,1,2,5,1,1,44,44,11.1939138911898
7144313,1,1,1,1,4,2,1,44,44,11.1939138911898
7144315,1,1,1,1,2,1,1,44,44,10.0899241865538
7144317,1,1,1,5,5,1,1,44,44,5.30203541160339
7144327,1,1,1,2,5,1,1,44,44,6.84644279565798
7144332,1,1,1,2,5,1,1,44,44,6.75949648506626
7144339,1,1,1,2,3,1,1,44,44,6.42651001068587
7144342,1,1,1,2,5,1,1,44,44,8.39543541839235
7144343,1,1,2,2,3,1,1,44,44,7.34953772113204
7144345,1,1,1,2,3,1,1,44,44,7.35144796787606
7144350,1,1,1,1,4,4,1,44,44,7.15107809144121
7144366,1,1,1,2,4,1,1,44,44,6.47773980955338
7144366,1,2,1,1,2,1,1,44,44,6.47773980955338
7144367,1,1,1,2,3,1,1,44,44,8.69284692788138
7144368,1,1,1,2,2,6,1,44,44,4.53231629303688
7144380,1,1,1,1,4,1,1,44,44,7.24428016226808
7144383,1,1,1,1,3,6,1,44,44,8.69284692788138
7144385,1,1,1,2,5,1,1,44,44,3.23065553929236
7144387,1,1,1,2,2,1,1,44,44,4.27609467411319
7144389,1,1,1,1,1,1,1,44,44,6.86274520574893
7144390,1,2,1,1,2,6,1,44,44,6.66699696275156
7144392,1,1,1,2,1,1,1,44,44,3.44461492338324
7144397,1,1,1,1,4,4,1,44,44,5.62540187943636
7144411,1,3,1,1,3,1,1,44,44,2.60532137736542
7144413,1,1,1,1,4,1,1,44,44,4.89864026760025
7144435,1,1,2,1,5,1,1,47,47,12.3133238671855
7144458,1,1,1,2,1,5,1,47,47,9.02548490980569
7144465,1,1,1,1,1,2,1,47,47,12.8058202263322
7144465,1,2,1,1,2,1,1,47,47,12.8058202263322
7144468,1,2,1,1,1,6,1,47,47,17.866242869112
7144469,1,1,1,1,4,1,1,47,47,17.3897515750135
7144470,1,1,2,4,3,1,1,47,47,16.5046914445201
7144470,1,3,1,1,2,6,1,47,47,16.5046914445201
7144479,1,1,1,3,4,1,1,47,47,21.2136813903331
7144479,1,2,1,1,5,1,1,47,47,21.2136813903331
7144482,1,2,1,3,5,1,1,47,47,15.3630843670552
7144482,1,6,1,1,2,1,1,47,47,15.3630843670552
7144483,1,1,1,1,3,3,1,47,47,11.4281347103476
7144484,1,1,1,1,2,4,1,47,47,9.57865968931147
7144485,1,2,1,1,4,1,1,47,47,10.9975760067859
7144487,1,1,1,1,5,1,1,47,47,13.145106817672
7144488,1,1,1,1,2,1,1,47,47,9.77294894073554
7144489,1,1,1,2,1,6,1,47,47,15.3583146951395
7144490,1,1,1,1,5,1,1,47,47,12.4086018497312
7144496,1,1,1,6,5,6,1,47,47,19.9229516484219
7144496,1,3,1,1,5,6,1,47,47,19.9229516484219
7144500,1,2,1,1,3,6,1,47,47,35.7297115203539
7144503,1,1,1,1,3,1,1,47,47,26.6986995284156
7144504,1,1,1,1,3,1,1,47,47,26.5585885586489
7144506,1,1,1,1,3,1,1,47,47,31.7614127028735
7144515,1,1,1,2,3,1,1,47,47,32.3939383423508
7144515,1,2,1,5,4,1,1,47,47,32.3939383423508
7144518,1,1,1,2,3,1,1,47,47,29.3452057828352
7144518,1,2,1,5,4,1,1,47,47,29.3452057828352
7144521,1,1,2,2,3,2,1,47,47,18.6927687379093
7144521,1,2,1,1,2,1,1,47,47,18.6927687379093
7144532,1,1,1,4,1,1,1,47,47,13.8943036071432
7144533,1,3,1,2,3,1,1,47,47,26.7224241027586
7144533,1,4,1,2,3,1,1,47,47,26.7224241027586
7144536,1,2,1,2,4,1,1,47,47,33.6628226922521
7144543,1,2,1,2,5,1,1,47,47,22.2322587331583
7144548,1,2,1,2,4,1,1,47,47,22.4347198904067
7144549,1,1,1,5,5,1,1,47,47,22.4675617330477
7144554,1,1,1,1,2,1,1,47,47,22.7807839397515
7144556,1,1,1,1,3,1,1,47,47,28.1231815988099
7144556,1,4,1,5,3,1,1,47,47,28.1231815988099
7144556,1,6,1,1,2,1,1,47,47,28.1231815988099
7144570,1,1,1,5,5,1,1,47,47,16.2999725434462
7144578,1,1,1,1,1,1,1,47,47,21.0617502258778
7144582,1,1,1,1,5,1,1,47,47,17.6195946298818
7144606,1,1,1,2,3,6,1,50,50,23.2215051789613
7144616,1,1,1,5,2,1,1,50,50,23.9851931537279
7144620,1,2,1,2,3,1,1,50,50,18.6184724247397
7144623,1,2,1,5,2,1,1,50,50,27.6052858760949
7144626,1,1,1,1,3,6,1,50,50,19.1229108827921
7144628,1,1,1,1,5,3,1,50,50,20.2194463788968
7144630,1,1,1,2,5,4,1,50,50,30.0036459887445
7144633,1,2,1,5,2,1,1,50,50,22.5118005563853
7144635,1,1,1,2,3,1,1,50,50,23.912565843693
7144636,1,1,2,2,5,1,1,50,50,25.2789344064343
7144636,1,3,1,5,4,2,1,50,50,25.2789344064343
7144650,1,2,1,2,1,1,1,50,50,18.3186492053066
7144651,1,2,1,5,5,6,1,50,50,19.0805907395621
7144653,1,2,1,1,1,1,1,50,50,18.2122960788496
7144656,1,1,1,5,5,1,1,50,50,30.6227911616588
7144663,1,1,1,5,5,1,1,50,50,16.9040598440537
7144664,1,1,1,5,5,1,1,50,50,21.219162353878
7144667,1,1,1,2,5,3,1,50,50,15.5916186471445
7144668,1,1,1,2,2,3,1,50,50,17.9305170468997
7144671,1,1,1,5,5,2,1,50,50,18.6477377287757
7144676,1,1,1,4,1,3,1,50,50,13.6195346862132
7144686,1,1,1,2,5,6,1,50,50,23.3096721609696
7144688,1,1,1,5,5,1,1,50,50,16.8676736402385
7144688,1,2,1,5,5,3,1,50,50,16.8676736402385
7144704,1,2,2,2,4,1,1,50,50,16.0499419423332
7144706,1,1,1,5,3,1,1,50,50,23.0218984305872
7144712,1,1,1,2,3,1,1,50,50,23.5451233949188
7144713,1,1,2,3,5,2,1,50,50,25.1147274957173
7144713,1,2,2,2,3,2,1,50,50,25.1147274957173
7144716,1,1,1,2,4,1,1,50,50,25.4302465030608
7144724,1,2,1,7,4,1,1,52,52,16.3055203524855
7144726,1,1,1,2,3,1,1,52,52,15.5043261182647
7144734,1,1,1,2,5,2,1,52,52,11.8638029975506
7144739,1,1,1,2,3,3,1,52,52,10.7958649369749
7144745,1,1,1,1,3,1,1,52,"",20.2918794799214
7144746,1,1,1,2,3,1,1,52,52,12.8352583119172
7144763,1,2,1,4,1,4,1,52,52,12.0442738487654
7144764,1,3,1,4,5,1,1,52,52,10.2682066495338
7144772,1,1,2,2,2,1,1,52,52,20.7084430850055
7144774,1,1,1,2,5,1,1,52,52,11.1681361416982
7144774,1,2,1,1,3,1,1,52,52,11.1681361416982
7144787,1,1,1,5,5,1,1,52,"",42.1635017145054
7144788,1,3,1,2,2,2,1,52,52,12.2353577363555
7144792,1,1,1,4,4,1,1,52,52,9.27888046137054
7144793,1,2,1,4,2,3,1,52,52,12.9716620831799
7144804,1,2,1,5,4,1,1,52,52,15.2542053761139
7144810,1,2,1,2,5,1,1,52,52,15.3614509610517
7144820,1,1,1,5,5,1,1,52,52,22.2446306204073
7144840,1,2,2,2,2,1,1,52,52,9.64643207185587
7144842,1,1,1,2,4,2,1,52,52,14.813762809286
7144905,1,2,1,4,4,1,1,54,54,40.5418234934165
7144910,1,4,2,1,2,2,1,54,54,33.3326903820425
7144911,1,2,1,1,3,2,1,54,54,90.6974022430729
7144911,1,10,3,1,2,1,1,54,54,90.6974022430729
7144913,1,2,1,4,3,6,1,54,54,21.0983085248306
7144915,1,1,1,2,2,1,1,54,54,28.977733708301
7144917,1,3,1,1,2,1,1,54,54,83.7815843179485
7144921,1,1,1,1,4,1,1,54,54,31.1434628310514
7144924,1,1,1,1,5,1,1,54,54,28.659338800187
7144924,1,3,2,1,3,1,1,54,54,28.659338800187
7144928,1,1,1,1,3,1,1,54,54,28.437657620135
7144934,1,1,2,3,5,3,1,54,54,47.2197560010354
7144935,1,1,2,1,3,1,1,54,54,40.3509611920072
7144936,1,1,1,5,5,1,1,54,54,28.9475112469126
7144941,1,1,2,2,3,3,1,54,54,39.4572949893603
7144942,1,1,1,1,5,1,1,54,54,34.3123689169379
7144949,1,1,2,2,4,2,1,54,54,32.3063522775635
7144949,1,2,1,2,4,1,1,54,54,32.3063522775635
7144959,1,2,1,1,1,1,1,54,54,41.6943201506377
7144965,1,2,1,1,1,1,1,54,54,43.5306337474429
7144968,1,1,2,2,2,2,1,54,54,33.4610918279984
7144969,1,1,2,2,2,1,1,54,54,35.1837153573553
7144974,1,1,1,4,3,1,1,54,54,36.9150710566757
7144980,1,2,3,1,5,1,1,54,54,29.5880197709178
7144992,1,3,1,2,5,1,1,63,63,8.26123773468625
7144998,1,1,3,2,5,1,1,63,63,12.0416470656505
7145007,1,1,1,2,5,1,1,63,63,14.1468848129785
7145015,1,3,1,4,5,1,1,63,63,9.88912506186283
7145021,1,2,1,5,4,1,1,63,63,9.12087245972789
7145024,1,1,2,1,1,1,1,63,63,10.4623600959321
7145029,1,1,1,4,4,1,1,63,63,18.030405375803
7145034,1,3,1,2,3,8,1,63,63,12.5372407630701
7145049,1,2,1,5,5,1,1,63,63,10.691318289654
7145062,1,2,1,5,4,1,1,63,63,8.79672755703137
7145065,1,1,1,2,5,1,1,63,63,11.4031653517073
7145065,1,2,1,1,4,1,1,63,63,11.4031653517073
7145072,1,2,1,2,5,3,1,63,63,9.1661451440772
7145081,1,2,1,2,2,1,1,63,63,9.18191685772336
7145082,1,1,1,2,5,1,1,63,63,9.80810641845209
7145098,1,2,1,1,5,4,1,63,63,14.6665060366684
7145101,1,2,1,5,3,1,1,63,63,12.8641944329254
7145105,1,2,1,2,5,1,1,63,63,24.3854836961617
7145111,1,2,1,4,3,1,1,63,63,9.43697010377123
7145113,1,1,1,4,1,1,1,63,63,10.5993382140083
7145116,1,1,1,5,2,1,1,63,63,10.8289153584016
7145125,1,1,2,5,5,2,1,66,66,14.5393053427959
7145127,1,1,1,6,4,1,1,66,66,16.0082354162086
7145130,1,1,1,1,4,6,1,66,66,16.3908661060348
7145130,1,2,1,2,4,1,1,66,66,16.3908661060348
7145135,2,1,1,4,3,1,1,66,66,21.6426973311377
7145138,1,1,1,2,2,1,1,66,66,15.9919423860358
7145139,1,3,1,4,3,1,1,66,66,14.7175815193499
7145142,1,1,1,6,5,6,1,66,66,15.8292651627957
7145165,1,1,1,5,2,1,1,66,66,15.9919423860358
7145172,1,2,1,5,5,1,1,66,66,25.8339208242438
7145183,1,2,1,2,5,1,1,66,66,22.9445099569072
7145208,1,1,1,1,5,2,1,66,66,14.9120664993693
7145210,1,1,1,4,2,1,1,66,66,13.0522299596954
7145216,1,1,1,1,4,6,1,66,66,13.0608262561754
7145228,1,1,1,1,1,6,1,66,66,11.9725398752096
7145228,1,2,4,2,3,,1,66,66,11.9725398752096
7145252,1,1,1,5,3,1,1,68,68,33.1315062092583
7145255,1,2,1,2,5,2,1,68,68,22.3759271046072
7145256,1,1,1,2,5,1,1,68,68,28.1319898124371
7145257,1,1,1,1,4,1,1,68,68,30.261104002981
7145258,1,1,1,5,2,6,1,68,68,33.8034080491813
7145269,1,1,1,5,5,1,1,68,68,44.8965671658093
7145278,1,2,1,1,2,3,1,68,68,32.3200644688604
7145278,1,3,1,5,3,2,1,68,68,32.3200644688604
7145286,1,1,1,5,5,1,1,68,"",36.9748631583431
7145286,1,2,1,5,5,1,1,68,"",36.9748631583431
7145293,1,1,1,7,3,1,1,68,68,30.4755841573076
7145294,2,1,1,1,5,2,1,68,68,24.279948299039
7145294,2,2,1,1,2,4,1,68,68,24.279948299039
7145302,1,1,1,7,1,3,1,68,68,23.6917875257913
7145306,1,1,1,5,5,1,1,68,68,41.7429027421312
7145308,1,2,1,2,2,1,1,68,68,15.7782511027268
7145309,1,1,1,3,5,1,1,68,68,30.7319244747007
7145309,1,2,1,1,4,1,1,68,68,30.7319244747007
7145310,1,1,1,2,5,3,1,68,68,91.1732681914232
7145315,1,1,1,1,3,2,1,68,68,28.4301450309496
7145318,1,1,1,1,4,1,1,68,68,29.1642651682747
7145338,1,1,1,1,4,1,1,70,70,10.4099809079019
7145339,1,2,1,2,4,3,1,70,70,9.41698191867771
7145340,1,3,1,2,3,1,1,70,70,12.1367706418472
7145344,1,1,1,1,5,3,1,70,70,7.71157579345477
7145345,1,3,1,5,5,1,1,70,70,8.39017289315774
7145346,1,1,1,1,5,1,1,70,70,8.76584785476476
7145347,1,1,1,5,5,1,1,70,70,9.47326701898792
7145365,1,1,1,5,5,1,1,70,70,10.9855735528859
7145368,1,2,1,5,3,1,1,70,70,13.6061458106758
7145371,1,1,1,1,3,1,1,70,70,10.13399674506
7145372,1,1,1,5,5,1,1,70,70,13.0399618961176
7145375,1,1,1,6,4,1,1,70,70,11.5489988311536
7145378,1,1,1,2,5,6,1,70,70,6.35490141892588
7145378,1,2,1,2,3,1,1,70,70,6.35490141892588
7145381,1,2,1,1,4,1,1,70,70,13.4348150451101
7145383,1,1,1,2,5,1,1,70,70,8.74041674115823
7145385,1,1,1,2,2,1,1,70,70,8.45860043035498
7145386,1,3,1,2,2,1,1,70,70,7.93529677672234
7145388,1,1,1,2,4,1,1,70,70,10.1497313852044
7145389,1,3,1,2,5,1,1,70,70,9.89220953739338
7145389,1,7,1,2,3,1,1,70,70,9.89220953739338
7145390,1,2,1,2,5,1,1,70,70,7.15538146366602
7145391,1,1,1,2,3,1,1,70,70,6.99102106950953
7145391,1,2,1,2,4,1,1,70,70,6.99102106950953
7145394,1,1,1,2,4,1,1,70,70,9.23643534351323
7145398,1,1,1,2,2,1,1,70,70,16.5236392857459
7145398,1,5,1,2,3,1,1,70,70,16.5236392857459
7145403,1,1,1,2,5,1,1,70,70,9.06122308780676
7145410,1,2,1,1,2,1,1,70,70,12.8617690007719
7145412,1,1,1,4,1,1,1,70,70,11.8290500519788
7145412,1,2,1,1,4,1,1,70,70,11.8290500519788
7145413,1,1,1,2,3,1,1,70,70,14.6425326995742
7145413,1,2,2,3,5,1,1,70,70,14.6425326995742
7145414,1,1,1,5,5,1,1,70,70,18.5690510798534
7145416,1,2,1,2,4,1,1,70,70,9.25486631806271
7145417,1,1,1,2,5,1,1,70,70,9.43735241272971
7145418,1,1,1,1,5,1,1,70,70,9.02250712571197
7145421,1,2,1,2,4,1,1,70,70,10.826380144218
7145424,1,2,1,5,3,1,1,70,70,18.1415277475677
7145431,1,3,1,2,4,1,1,70,70,9.4484141080118
7145431,1,6,1,1,4,1,1,70,70,9.4484141080118
7145433,1,1,1,2,5,1,1,70,70,11.0897344237301
7145434,1,1,1,2,5,1,1,70,70,7.55101923983897
7145440,1,1,1,1,4,1,1,70,70,10.2046093580068
7145444,1,1,1,2,5,1,1,70,70,9.51380074140986
7145445,1,1,1,2,1,1,1,70,70,10.261472450676
7145447,1,2,1,2,5,1,1,70,70,7.37993852608866
7145456,1,1,1,2,5,2,1,70,70,8.27536043407465
7145457,1,1,1,1,4,1,1,70,70,9.00998208796178
7145458,1,1,1,2,5,3,1,70,70,9.00998208796178
7145460,1,2,1,1,4,6,1,70,70,8.75387447378481
